1;Substantive;Mr n;der Herr;This is my boss, Mr Paul Brown.;Das ist mein Chef, Herr Paul Brown.;;;;;;;;;;;;;;;;;;;;;;;;
2285;Sonstige;to pour out;einschenken;The waitress poured out the wine and asked us to try it.;Die Bedienung schenkte den Wein ein und bat uns, ihn zu probieren.;It's pouring this morning.;Es gießt heute früh in Strömen.;She poured him a cup of tea.;Sie goss ihm eine Tasse Tee ein.;;;;;;;;;;;;;;;;;;;;
2286;Adjektive und Adverbien;separate adj;getrennt;Could we have separate bills, please?;Könnten wir bitte getrennte Rechnungen haben?;They slept in separate rooms.;Sie schliefen in getrennten Zimmern.;;;;;;;;;;;;;;;;;;;;;;
2287;Substantive;home n;das Haus, das Heim;They've just moved into their new home.;Sie sind gerade in ihr neues Haus eingezogen.;Come and see us in our new home.;Besuchen Sie uns in unserem neuen Heim!;She is living in Germany, but England is her home.;Sie lebt in Deutschland, aber England ist ihre Heimat.;;;;;;;;;;;;;;;;;;;;
2288;Adjektive und Adverbien;home adv;nach Hause;I have to go home at eight before it gets dark.;Ich muss um acht nach Hause, bevor es dunkel wird.;I want to go home.;Ich möchte nach Hause gehen.;;;;;;;;;;;;;;;;;;;;;;
2289;Adjektive und Adverbien;at home adv;zu Hause;Most German families celebrate Christmas at home.;Die meisten deutschen Familien feiern Weihnachten zu Hause.;;;;;;;;;;;;;;;;;;;;;;;;
2290;Substantive;house n;das Haus, das Wohnhaus;I lived in my girlfriend's house for quite a while.;Ich wohnte eine ganze Weile im Wohnhaus meiner Freundin.;He had a house built.;Er ließ sich ein Haus bauen.;;;;;;;;;;;;;;;;;;;;;;
2291;Substantive;flat n BE;die Wohnung BE, das Apartment BE;We used to live in a flat.;Früher wohnten wir in einer Wohnung.;The kitchen in my flat is really small.;Die Küche in meinem Apartment ist wirklich klein.;They live in the top flat.;Sie wohnen in der obersten Wohnung.;;;;;;;;;;;;;;;;;;;;
2292;Substantive;apartment n AE;die Wohnung AE, das Apartment AE;We had to stay at a hotel until we found an apartment.;Wir mussten im Hotel wohnen, bis wir eine Wohnung fanden.;In Chicago I lived in an apartment on the 37th floor.;In Chicago wohnte ich in einem Apartment im 37. Stock.;In New York we had to stay at a hotel until we found an apartment.;In New York mussten wir im Hotel wohnen, bis wir eine Wohnung fanden.;;;;;;;;;;;;;;;;;;;;
2293;Substantive;building n;das Gebäude, der Bau;The Sears Tower used to be the tallest building in the world.;Der Sears Tower war früher das höchste Gebäude der Welt.;There are many new buildings in our street.;In unserer Straße sind viele neue Gebäude.;;;;;;;;;;;;;;;;;;;;;;
2294;Verben;build v;bauen;The house was built in ten months.;Das Haus wurde in zehn Monaten gebaut.;The house was built in six months.;Das Haus wurde in sechs Monaten gebaut.;;;;;;;;;;;;;;;;;;;;;;
2295;Substantive;building site n;die Baustelle;There was a huge building site next to our hotel.;Neben unserem Hotel war eine riesige Baustelle.;;;;;;;;;;;;;;;;;;;;;;;;
2296;Substantive;construction site n;die Baustelle;The construction site next door has been there for months.;Die Baustelle nebenan ist da schon seit Monaten.;;;;;;;;;;;;;;;;;;;;;;;;
2297;Verben;stay v;wohnen, sich aufhalten;Ben stayed in a small hotel outside of San Diego.;Ben wohnte in einem kleinen Hotel außerhalb von San Diego.;We stayed at the top for only a few minutes.;Wir hielten uns nur wenige Minuten am Gipfel auf.;Can you stay a little longer?;Kannst du noch ein wenig (länger) bleiben?;;;;;;;;;;;;;;;;;;;;
2298;Substantive;block n;der Wohnblock;Go around this block, and the station is right in front of you.;Gehe um diesen Wohnblock und der Bahnhof liegt direkt vor dir.;He is the owner of a block of houses.;Er ist der Besitzer eines Häuserblocks.;;;;;;;;;;;;;;;;;;;;;;
2299;Verben;enter v;eintreten, eingeben;Don't forget to knock before you enter.;Vergiss nicht zu klopfen, bevor du eintrittst.;I've been entering telephone numbers onto our database.;Ich gebe Telefonnummern in unsere Datenbank ein.;He entered without knocking.;Er trat ein, ohne anzuklopfen.;Don't enter this room.;Betritt dieses Zimmer nicht!;;;;;;;;;;;;;;;;;;
2300;Substantive;floor n;das Stockwerk, die Etage, der Fußboden, der Boden;The fitness room is on the second floor.;Der Fitnessraum ist im zweiten Stockwerk.;The floor gets slippery when it's wet.;Der Fußboden wird glatt, wenn er nass ist.;On which floor does she live?;In welchem Stockwerk wohnt sie?;The children were playing on the floor.;Die Kinder spielten auf dem (Fuß)Boden.;;;;;;;;;;;;;;;;;;
2301;Substantive;ground floor n BE;das Erdgeschoss BE, das Parterre BE;The living room is on the ground floor.;Das Wohnzimmer ist im Erdgeschoss.;;;;;;;;;;;;;;;;;;;;;;;;
2302;Substantive;first floor n BE;der erste Stock BE, das Parterre AE;The children's department is on the first floor.;Die Kinderabteilung ist im ersten Stock.;;;;;;;;;;;;;;;;;;;;;;;;
2303;Substantive;roof n;das Dach;We must have the roof repaired. The rain is coming in.;Wir müssen das Dach reparieren lassen. Es regnet rein.;The house has a flat roof.;Das Haus hat ein flaches Dach.;;;;;;;;;;;;;;;;;;;;;;
2304;Substantive;private property n;der Privatbesitz;"Despite the sign saying ""Private Property"", Roy parked there.";"Trotz des Schildes ""Privatbesitz"" parkte Roy dort.";;;;;;;;;;;;;;;;;;;;;;;;
2305;Substantive;rent n;die Miete;Jack has to move out. He can't pay the rent anymore.;Jack muss ausziehen. Er kann die Miete nicht mehr zahlen.;We have to pay a very high rent.;Wir müssen eine sehr hohe Miete zahlen.;;;;;;;;;;;;;;;;;;;;;;
2306;Verben;rent v AE;mieten AE;Sandy is going to rent a flat in Chicago.;Sandy wird eine Wohnung in Chicago mieten.;We rented a summer house for three months.;Wir mieteten ein Sommerhaus für drei Monate.;;;;;;;;;;;;;;;;;;;;;;
2307;Substantive;residential building n;das Wohngebäude;That's not an office block, it's a residential building.;Das ist kein Büroblock, es ist ein Wohngebäude.;;;;;;;;;;;;;;;;;;;;;;;;
2308;Substantive;high-rise building n;das Hochhaus;Oliver grew up in a high-rise building in Brooklyn.;Oliver ist in einem Hochhaus in Brooklyn großgeworden.;;;;;;;;;;;;;;;;;;;;;;;;
2309;Substantive;skyscraper n;der Wolkenkratzer;The skyline with all its skyscrapers is very impressive.;Die Skyline mit all ihren Wolkenkratzern ist sehr beeindruckend.;;;;;;;;;;;;;;;;;;;;;;;;
2310;Substantive;terraced house n BE;das Reihenhaus BE;The first house we bought was a terraced house.;Das erste Haus, das wir kauften, war ein Reihenhaus.;;;;;;;;;;;;;;;;;;;;;;;;
2311;Substantive;row house n AE;das Reihenhaus AE;His cat was sitting in front of one of the row houses.;Seine Katze saß vor einem der Reihenhäuser.;;;;;;;;;;;;;;;;;;;;;;;;
2312;Sonstige;to settle down;sich niederlassen;Gloria finally settled down in Aberdeen.;Gloria ließ sich schließlich in Aberdeen nieder.;;;;;;;;;;;;;;;;;;;;;;;;
2313;Substantive;front n;die Fassade, die Vorderseite;The hotel has a magnificent front, but is shabby inside.;Das Hotel hat eine prächtige Fassade, aber innen ist es schäbig.;The front of the house was damaged by the storm.;Die Vorderseite des Hauses wurde durch den Sturm beschädigt.;The castle front has 20 windows.;Die Fassade des Schlosses hat 20 Fenster.;There are two entrances at the front of the house.;Auf der Vorderseite des Hauses sind zwei Eingänge.;;;;;;;;;;;;;;;;;;
2314;Adjektive und Adverbien;luxurious adj;komfortabel;The suite was luxurious but not expensive.;Die Suite war komfortabel, aber nicht teuer.;;;;;;;;;;;;;;;;;;;;;;;;
2315;Substantive;convenience n;der Komfort;We enjoy the convenience of having a cleaning lady.;Wir genießen den Komfort, eine Reinemachefrau zu haben.;;;;;;;;;;;;;;;;;;;;;;;;
2316;Substantive;owner n;der Besitzer, die Besitzerin, der Eigentümer, die Eigentümerin;Who's the owner of that mansion?;Wer ist der Besitzer dieses Herrenhauses?;Who is the owner of this house?;Wer ist der Besitzer dieses Hauses?;;;;;;;;;;;;;;;;;;;;;;
2317;Substantive;landlord n;der Vermieter;;;;;;;;;;;;;;;;;;;;;;;;;;
2318;Substantive;landlady n;die Vermieterin;The landlady dropped by to check the rooms.;Die Vermieterin schaute vorbei, um die Zimmer zu kontrollieren.;;;;;;;;;;;;;;;;;;;;;;;;
2319;Substantive;bills n pl;die Nebenkosten;How high are the bills?;Wie hoch sind die Nebenkosten?;;;;;;;;;;;;;;;;;;;;;;;;
2320;Substantive;room n;das Zimmer, der Raum;We have three rooms downstairs and two upstairs.;Wir haben unten drei Zimmer und oben zwei.;We had separate rooms at the hotel.;Wir hatten im Hotel getrennte Zimmer.;Here's a room for you to study in.;Hier ist ein Raum, in dem du lernen kannst.;Is there room enough for our things?;Gibt es genug Platz für unsere Sachen?;;;;;;;;;;;;;;;;;;
2321;Substantive;wall n;die Mauer, die Wand;The wall separates the two properties.;Die Mauer trennt die beiden Grundstücke.;The walls of her room are full of posters of pop stars.;Die Wände ihres Zimmers hängen voll mit Postern von Popstars.;The picture is on the wall.;Das Bild ist an der Wand.;There is a stone wall round the field.;Um das Feld verläuft eine Steinmauer.;;;;;;;;;;;;;;;;;;
2322;Substantive;ceiling n;die Decke;Careful! Don't bump your head on the low ceiling.;Vorsicht! Stoß dir nicht den Kopf an der niedrigen Decke!;The ceilings of modern flats are very low.;Die Decken in modernen Wohnungen sind sehr niedrig.;;;;;;;;;;;;;;;;;;;;;;
2323;Substantive;entrance n;der Eingang, die Einfahrt;Let's meet at the entrance of the pub.;Treffen wir uns am Eingang des Pubs.;A white van was parked in front of the entrance.;Ein weißer Lieferwagen parkte vor der Einfahrt.;The entrance to the building was hard to find.;Der Gebäudeeingang war schwer zu finden.;;;;;;;;;;;;;;;;;;;;
2324;Substantive;exit n;der Ausgang, die Ausfahrt;This door is not the exit, it's the broom cupboard.;Diese Tür ist nicht der Ausgang, es ist die Besenkammer.;A broken-down van was blocking the exit of my garage.;Ein kaputter Lieferwagen blockierte die Ausfahrt meiner Garage.;We could not find an emergency exit.;Wir konnten keinen Notausgang finden.;;;;;;;;;;;;;;;;;;;;
2325;Substantive;door n;die Tür;Carl always locks the door to his room when he leaves.;Carl schließt immer die Tür seines Zimmers ab, wenn er weggeht.;There's someone at the door.;Es ist jemand an der Tür.;;;;;;;;;;;;;;;;;;;;;;
2326;Substantive;gate n;das Tor, der Flugsteig;The dog got out because someone left the gate open.;Der Hund ist rausgerannt, weil jemand das Tor offen gelassen hat.;Please proceed to gate 42.;Bitte begeben Sie sich zum Flugsteig 42.;She opened the gate wide.;Sie machte das Tor weit auf.;;;;;;;;;;;;;;;;;;;;
2327;Verben;open v;öffnen;You don't need a key to open the cellar door.;Man braucht keinen Schlüssel, um die Kellertür zu öffnen.;Let's open a bottle.;Machen wir eine Flasche auf!;Will you open your bag, please.;Öffnen Sie bitte Ihre Tasche!;;;;;;;;;;;;;;;;;;;;
2328;Verben;shut v;schließen;Shut the windows! It's going to rain.;Schließ die Fenster! Es regnet gleich.;Shut the door, please.;Bitte schließ die Tür!;;;;;;;;;;;;;;;;;;;;;;
2329;Verben;close v;schließen;Close the door so the cat can't get out!;Schließ die Tür, damit die Katze nicht rauskann!;Close the curtain, please.;Schließ den Vorhang bitte!;;;;;;;;;;;;;;;;;;;;;;
2330;Substantive;window n;das Fenster;Open the window and let in some fresh air!;Mach das Fenster auf und lass etwas frische Luft herein!;Close the window, please.;Mach bitte das Fenster zu!;;;;;;;;;;;;;;;;;;;;;;
2331;Substantive;stairs n pl;die Treppe;Evan ran down the stairs to answer the phone.;Evan lief die Treppe hinunter, um ans Telefon zu gehen.;The boys were running up and down the stairs.;Die Jungen rannten die Treppe auf und ab.;;;;;;;;;;;;;;;;;;;;;;
2332;Substantive;lift n BE;der Aufzug BE;We took the lift to the restaurant on the top floor.;Wir fuhren mit dem Aufzug zum Restaurant im obersten Stockwerk.;You can use the lift.;Sie können den Aufzug benutzen.;;;;;;;;;;;;;;;;;;;;;;
2333;Substantive;elevator n AE;der Aufzug AE;The elevator was out of order.;Der Aufzug war außer Betrieb.;;;;;;;;;;;;;;;;;;;;;;;;
2334;Substantive;kitchen n;die Küche;Steve and Sonia are in the kitchen preparing dinner.;Steve und Sonia sind in der Küche und bereiten das Abendessen zu.;The children helped their mother in the kitchen.;Die Kinder halfen ihrer Mutter in der Küche.;;;;;;;;;;;;;;;;;;;;;;
2335;Substantive;living room n;das Wohnzimmer;The children are in the living room watching TV.;Die Kinder sind im Wohnzimmer und sehen fern.;Let's go into the living room.;Gehen wir ins Wohnzimmer!;;;;;;;;;;;;;;;;;;;;;;
2336;Substantive;dining room n;das Esszimmer;Mum laid the table for dinner in the dining room.;Mutti deckte den Tisch für das Abendessen im Esszimmer.;They had breakfast in the dining room.;Sie frühstückten im Speisezimmer.;;;;;;;;;;;;;;;;;;;;;;
2337;Substantive;bedroom n;das Schlafzimmer;This house has three bedrooms and two bathrooms.;Dieses Haus hat drei Schlafzimmer und zwei Bäder.;Their house has three bedrooms upstairs.;Ihr Haus hat oben drei Schlafzimmer.;;;;;;;;;;;;;;;;;;;;;;
2338;Substantive;bathroom n;das Badezimmer, das Bad, die Toilette AE;The two children have to share a bathroom.;Die beiden Kinder müssen sich ein Badezimmer teilen.;Where's the bathroom, please?;Wo ist bitte die Toilette?;Sally went to the bathroom.;Sally ging ins Bad.;;;;;;;;;;;;;;;;;;;;
2339;Substantive;shower n;die Dusche;Could you answer the phone? I'm in the shower.;Kannst du ans Telefon gehen? Ich stehe unter der Dusche.;They took a shower.;Sie duschten sich.;We were caught in a shower.;Wir gerieten in einen Regenschauer.;;;;;;;;;;;;;;;;;;;;
2340;Substantive;toilet n BE;die Toilette BE;There's a toilet on each floor.;Auf jeder Etage gibt es eine Toilette.;Where are the toilets?;Wo sind die Toiletten?;;;;;;;;;;;;;;;;;;;;;;
2341;Substantive;cellar n;der Keller;Wine should be stored in a cool, dark cellar.;Wein sollte in einem kühlen, dunklen Keller gelagert werden.;Houses in Britain don't usually have a cellar.;Die Häuser in Großbritannien haben in der Regel keinen Keller.;;;;;;;;;;;;;;;;;;;;;;
2342;Sonstige;to tidy up;aufräumen;It's about time you tidied up your room again.;Es ist mal wieder an der Zeit, dass du dein Zimmer aufräumst.;;;;;;;;;;;;;;;;;;;;;;;;
2343;Substantive;garden n;der Garten;George brought us a bunch of roses from his own garden.;George hat uns einen Strauß Rosen aus seinem Garten mitgebracht.;Paul is working in the garden.;Paul arbeitet im Garten.;;;;;;;;;;;;;;;;;;;;;;
2344;Substantive;terrace n;die Terrasse;I sleep out on the terrace when the nights are warm.;Ich schlafe draußen auf der Terrasse, wenn die Nächte warm sind.;;;;;;;;;;;;;;;;;;;;;;;;
2345;Substantive;balcony n;der Balkon;Caroline's balcony is like an extra room.;Carolines Balkon ist wie ein Extrazimmer.;;;;;;;;;;;;;;;;;;;;;;;;
2346;Substantive;garage n;die Garage, die Tankstelle BE;On weekends we usually leave the car in the garage.;An Wochenenden lassen wir den Wagen meist in der Garage.;There's a garage down the road where you can buy beer.;Die Straße runter ist eine Tankstelle, wo man Bier kaufen kann.;The car is in the garage.;Der Wagen ist in der Garage.;He took the car to the garage to have it repaired.;Er brachte den Wagen zur Reparatur in die Werkstatt.;;;;;;;;;;;;;;;;;;
2347;Adjektive und Adverbien;inside adv;drinnen, innen;We'd rather stay inside when it is so cold.;Wir bleiben lieber drinnen, wenn es so kalt ist.;I've never seen the building from the inside.;Ich habe das Haus noch nie von innen gesehen.;You can turn it inside out.;Du kannst es umwenden (= die Innenseite (davon) nach außen kehren).;;;;;;;;;;;;;;;;;;;;
2348;Adjektive und Adverbien;outside adv;draußen, im Freien;The kids are outside playing with the dog in the garden.;Die Kinder sind draußen und spielen mit dem Hund im Garten.;The party will be outside if the weather is nice.;Die Party wird im Freien stattfinden, wenn das Wetter schön ist.;;;;;;;;;;;;;;;;;;;;;;
2349;Substantive;hall n;der Flur, die Diele, der Saal;There's a wardrobe in the hall where you can hang up your coat.;Im Flur ist ein Schrank, in den Sie Ihren Mantel hängen können.;The king used to give banquets in the Great Hall of the castle.;Der König gab früher Bankette im Großen Saal der Burg.;They built a concert hall.;Sie bauten eine Konzerthalle.;;;;;;;;;;;;;;;;;;;;
2350;Substantive;corridor n;der Gang;There's a photocopier out in the corridor.;Draußen im Gang steht ein Kopierer.;;;;;;;;;;;;;;;;;;;;;;;;
2351;Substantive;coat rack n;die Garderobe;I bought this old coat rack at an auction.;Ich habe diese alte Garderobe bei einer Auktion erstanden.;;;;;;;;;;;;;;;;;;;;;;;;
2352;Substantive;loft n;der Dachboden, der Speicher;We must put that up in the loft.;Wir müssen das auf den Dachboden bringen.;;;;;;;;;;;;;;;;;;;;;;;;
2353;Sonstige;right up in the attic;unterm Dach;I'm living in a nice flat right up in the attic.;Ich wohne in einer schönen Wohnung unterm Dach.;;;;;;;;;;;;;;;;;;;;;;;;
2354;Substantive;fireplace n;der Kamin;If I had a fireplace, I would sit next to it now.;Wenn ich einen Kamin hätte, würde ich mich jetzt danebensetzen.;;;;;;;;;;;;;;;;;;;;;;;;
2355;Substantive;basement n;das Untergeschoss;We have a hobby room in the basement.;Wir haben einen Hobbyraum im Untergeschoss.;Food is sold in the basement.;Lebensmittel gibt es im Untergeschoss.;;;;;;;;;;;;;;;;;;;;;;
2356;Sonstige;to clear out;ausräumen;I need to clear out the cupboard and clean the glasses.;Ich muss den Schrank ausräumen und die Gläser reinigen.;;;;;;;;;;;;;;;;;;;;;;;;
2357;Substantive;furniture n;die Möbel;Sue likes old furniture especially from the 18th century.;Sue mag alte Möbel, besonders aus dem 18. Jahrhundert.;We bought new furniture for the flat.;Wir kauften neue Möbel für die Wohnung.;;;;;;;;;;;;;;;;;;;;;;
2358;Substantive;piece of furniture n;das Möbelstück;Every piece of furniture had to be removed.;Jedes Möbelstück musste entfernt werden.;;;;;;;;;;;;;;;;;;;;;;;;
2359;Adjektive und Adverbien;furnished adj;möbliert;It might be advisable to look for a furnished flat.;Es ist vielleicht ratsam, nach einer möblierten Wohnung zu suchen.;;;;;;;;;;;;;;;;;;;;;;;;
2360;Substantive;chair n;der Stuhl;These two chairs are not very comfortable.;Diese beiden Stühle sind nicht sehr bequem.;Sit down on this chair.;Setz dich auf diesen Stuhl!;;;;;;;;;;;;;;;;;;;;;;
2361;Verben;sit v;sich (hin)setzen, sitzen;Do you mind if I sit here?;Haben Sie etwas dagegen, wenn ich mich hier hinsetze?;Excuse me, is anyone sitting here?;Verzeihung, sitzt hier schon jemand?;They were sitting on the floor.;Sie saßen auf dem Boden.;;;;;;;;;;;;;;;;;;;;
2362;Sonstige;to have a seat;Platz nehmen;Please have a seat, I'd like to begin.;Bitte nehmen Sie Platz, ich möchte anfangen.;;;;;;;;;;;;;;;;;;;;;;;;
2363;Substantive;sideboard n;die Anrichte;Grandma keeps her dishes and silverware in the sideboard.;Oma bewahrt ihr Geschirr und Besteck in der Anrichte auf.;;;;;;;;;;;;;;;;;;;;;;;;
2364;Substantive;cupboard n;der Schrank;My son knows that he must not look in my cupboard.;Mein Sohn weiß, dass er nicht in meinen Schrank schauen darf.;Rice and salt are in the kitchen cupboard.;Reis und Salz sind im Küchenschrank.;;;;;;;;;;;;;;;;;;;;;;
2365;Substantive;wardrobe n;der Kleiderschrank;My wardrobe is too small for all my clothes.;Mein Kleiderschrank ist zu klein für alle meine Kleider.;Her coats are in the wardrobe.;Ihre Mäntel sind im Schrank.;;;;;;;;;;;;;;;;;;;;;;
2366;Substantive;bed n;das Bett;Jude spent the whole Sunday in bed.;Jude verbrachte den ganzen Sonntag im Bett.;Stephen was lying in bed.;Stephen lag im Bett.;;;;;;;;;;;;;;;;;;;;;;
2367;Adjektive und Adverbien;comfortable adj;bequem, gemütlich;Why don't you put a comfortable sofa in the kitchen?;Warum stellst du nicht ein bequemes Sofa in die Küche?;The beds were very comfortable.;Die Betten waren sehr bequem.;;;;;;;;;;;;;;;;;;;;;;
2368;Substantive;lamp n;die Lampe;Lewis bought a lamp for the bedside table.;Lewis hat sich eine Lampe für den Nachttisch gekauft.;Helen put a lamp on the table.;Helen stellte eine Lampe auf den Tisch.;;;;;;;;;;;;;;;;;;;;;;
2369;Substantive;light n;das Licht;Please turn off the light when you leave the room.;Schalte bitte das Licht aus, wenn du den Raum verlässt.;The sun gives us light.;Die Sonne gibt uns Licht.;;;;;;;;;;;;;;;;;;;;;;
2370;Sonstige;to turn on;einschalten;The answerphone is turned on.;Der Anrufbeantworter ist eingeschaltet.;He turned on the radio.;Er schaltete das Radio ein.;;;;;;;;;;;;;;;;;;;;;;
2371;Sonstige;to turn off;ausschalten;I turned off the TV and fell asleep.;Ich habe den Fernseher ausgeschaltet und bin eingeschlafen.;She forgot to turn the light off.;Sie vergaß, das Licht auszuschalten.;;;;;;;;;;;;;;;;;;;;;;
2372;Substantive;bath n BE;die Badewanne BE;The flat doesn't have a bath, but the shower is brand new.;Die Wohnung hat keine Badewanne, aber die Dusche ist brandneu.;;;;;;;;;;;;;;;;;;;;;;;;
2373;Substantive;bathtub n AE;die Badewanne AE;I soaked in the bathtub for an hour.;Ich habe mich eine Stunde lang in der Badewanne eingeweicht.;;;;;;;;;;;;;;;;;;;;;;;;
2374;Substantive;tap n BE;der Wasserhahn BE;Many British baths still have separate taps.;Viele britische Badewannen haben noch getrennte Wasserhähne.;;;;;;;;;;;;;;;;;;;;;;;;
2375;Substantive;faucet n AE;der Wasserhahn AE;The faucet of my kitchen sink was leaking.;Der Wasserhahn der Spüle in meiner Küche tropfte.;;;;;;;;;;;;;;;;;;;;;;;;
2376;Substantive;heating n;die Heizung;The heating doesn't seem to be functioning - the room is cold.;"Die Heizung scheint nicht zu funktionieren; der Raum ist kalt.";Heating costs have risen.;Die Heizungskosten sind gestiegen.;;;;;;;;;;;;;;;;;;;;;;
2377;Verben;heat v;heizen;Most people use gas to heat their homes.;Die meisten Leute heizen ihr Haus mit Gas.;;;;;;;;;;;;;;;;;;;;;;;;
2378;Substantive;furnishings n pl;die Einrichtung;I got all my furnishings from a flea market.;Ich habe meine gesamte Einrichtung auf einem Flohmarkt erstanden.;;;;;;;;;;;;;;;;;;;;;;;;
2379;Verben;furnish v;einrichten, möblieren;I would like to furnish my flat with antique furniture.;Ich möchte meine Wohnung mit alten Möbeln einrichten.;He is living in a furnished room.;Er wohnt in einem möblierten Zimmer.;;;;;;;;;;;;;;;;;;;;;;
2380;Substantive;armchair n;der Sessel;Grandad likes to sit in a comfortable armchair by the fireside.;Opa sitzt gern in einem bequemen Sessel am Kamin.;There are a sofa and two armchairs standing in the corner.;In der Ecke stehen ein Sofa und zwei Sessel.;;;;;;;;;;;;;;;;;;;;;;
2381;Substantive;sofa n;das Sofa;My new sofa seats three to four people.;Auf meinem neuen Sofa haben drei bis vier Personen Platz.;This sofa seats two.;Dieses Sofa ist für zwei Personen.;;;;;;;;;;;;;;;;;;;;;;
2382;Substantive;couch n;die Couch;Sarah lies on the couch and reads a book when she's bored.;Wenn ihr langweilig ist, liegt Sarah auf der Couch und liest.;The patient was lying on the doctor's couch.;Der Patient lag auf der Arztcouch.;;;;;;;;;;;;;;;;;;;;;;
2383;Substantive;shelf n;das Regal;Please return all books to their shelves.;Bitte stellen Sie alle Bücher wieder in die Regale zurück.;The book is on the upper shelf.;Das Buch ist im oberen Regal.;;;;;;;;;;;;;;;;;;;;;;
2384;Substantive;drawer n;die Schublade;Charlie keeps his documents in this drawer.;Charlie bewahrt seine Papiere in dieser Schublade auf.;I put my socks in the drawer.;Ich legte meine Strümpfe in die Schublade.;;;;;;;;;;;;;;;;;;;;;;
2385;Substantive;carpet n;der Teppich;We bought a beautiful carpet for our living room.;Wir haben einen schönen Teppich für unser Wohnzimmer gekauft.;Danny should get a new carpet in his room.;Danny sollte einen neuen Teppich in sein Zimmer bekommen.;;;;;;;;;;;;;;;;;;;;;;
2386;Substantive;fitted carpet n;der Teppichboden;The bedrooms and living room all had fitted carpets.;Die Schlafzimmer und das Wohnzimmer hatten alle Teppichböden.;;;;;;;;;;;;;;;;;;;;;;;;
2387;Substantive;curtain n;der Vorhang, die Gardine;Chris pulled back the curtains to let the sunshine in.;Chris zog die Vorhänge zurück, um die Sonne hereinzulassen.;She closed the curtain.;Sie schloss den Vorhang.;;;;;;;;;;;;;;;;;;;;;;
2388;Substantive;hanger n;der Kleiderbügel;I put the coat on the bed because there were no hangers.;Ich legte den Mantel aufs Bett, weil es keine Kleiderbügel gab.;;;;;;;;;;;;;;;;;;;;;;;;
2389;Sonstige;to hang sth. up;etw. aufhängen;May I hang up your cloak?;Dürfte ich Ihren Umhang aufhängen?;;;;;;;;;;;;;;;;;;;;;;;;
2390;Substantive;mattress n;die Matratze;I always dream when I sleep on a hard mattress.;Ich träume immer, wenn ich auf einer harten Matratze schlafe.;;;;;;;;;;;;;;;;;;;;;;;;
2391;Substantive;pillow n;das Kissen;Lisa likes to sleep with two pillows under her head.;Lisa schläft gern mit zwei Kissen unter dem Kopf.;He never sleeps with a pillow.;Er schläft nie mit einem Kopfkissen.;;;;;;;;;;;;;;;;;;;;;;
2392;Substantive;blanket n;die Decke, die Bettdecke;Could I have a second blanket, please? I'm cold.;Könnte ich bitte eine zweite Decke haben? Mir ist kalt.;I had two blankets on my bed.;Ich hatte zwei Decken auf meinem Bett.;She wrapped a blanket round her legs.;Sie wickelte eine Decke um ihre Beine.;;;;;;;;;;;;;;;;;;;;
2393;Verben;cover v;(zu)decken, zurücklegen;Linda covered her with a blanket and kissed her.;Linda deckte sie mit einer Decke zu und gab ihr einen Kuss.;I think we've covered over 10,000 miles.;Ich denke, wir haben schon über 10.000 Meilen zurückgelegt.;She covered the bed with a blanket.;Sie deckte das Bett mit einer Decke zu.;;;;;;;;;;;;;;;;;;;;
2394;Sonstige;to tuck sb. in;j-n zudecken;My grandma came upstairs to tuck me in.;Meine Oma kam nach oben, um mich zuzudecken.;;;;;;;;;;;;;;;;;;;;;;;;
2395;Substantive;household n;der Haushalt;Many households in England are one-person households.;Viele Haushalte in England sind Ein-Personen-Haushalte.;There are five persons in our household.;In unserem Haushalt sind fünf Personen.;;;;;;;;;;;;;;;;;;;;;;
2396;Sonstige;to run the household;den Haushalt machen;Becky works full-time and runs the household.;Becky arbeitet ganztags und macht den Haushalt.;;;;;;;;;;;;;;;;;;;;;;;;
2397;Substantive;lock n;das Schloss;Graham lost his keys and had all the locks changed.;Graham verlor seine Schlüssel und ließ alle Schlösser auswechseln.;There was a heavy lock on the door.;An der Tür war ein schweres Schloss.;;;;;;;;;;;;;;;;;;;;;;
2398;Verben;lock v;abschließen;Close the windows and lock the doors before you leave.;Macht die Fenster zu und schließt die Türen ab, bevor ihr geht.;Did you lock the door of your car?;Hast du deine Wagentür abgesperrt?;;;;;;;;;;;;;;;;;;;;;;
2399;Substantive;key n;der Schlüssel, die Taste;Have you seen the key to the cellar door?;Hast du den Schlüssel für die Kellertür gesehen?;Press any key to continue.;Drücken Sie eine beliebige Taste, um fortzufahren!;I can't find my keys.;Ich kann meine Schlüssel nicht finden.;Pianos, typewriters and computers all have keys.;Klaviere, Schreibmaschinen und Computer haben alle Tasten.;;;;;;;;;;;;;;;;;;
2400;Substantive;bell n;die Klingel, die Glocke;He didn't hear the bell because he was in the shower.;Er hat die Klingel nicht gehört, weil er unter der Dusche stand.;Every day the bells rang at seven in the morning.;Jeden Tag läuteten die Glocken um sieben Uhr früh.;The bell's ringing.;Die Glocke läutet. / Es läutet.;All the church bells were ringing.;Alle (Kirchen)Glocken läuteten.;;;;;;;;;;;;;;;;;;
2401;Sonstige;to ring the bell;klingeln;None of the children dared to ring the bell.;Keines von den Kindern traute sich zu klingeln.;;;;;;;;;;;;;;;;;;;;;;;;
2402;Substantive;coffee machine n;die Kaffeemaschine;I bought my mother a coffee machine.;Ich habe meiner Mutter eine Kaffeemaschine gekauft.;;;;;;;;;;;;;;;;;;;;;;;;
